name,lat,lon,gmu_id
Connector,39.6958343,-105.1879968,391
Water Tank Drop,39.0608595,-108.6395409,40
Tower,39.0642184,-108.639911,40
Con Man,39.0681144,-108.6336203,40
Tower,39.0675329,-108.6378665,40
Con Man,39.0680756,-108.6336139,40
Vallecito Creek Trail (529),37.6072199,-107.5348011,751
840,40.1167804,-105.3260722,20
Baughmans Saddle Single Track Trail,40.1160294,-105.3238535,20
840,40.1168725,-105.3260722,20
Williams Creek Trail,37.5841681,-107.176712,77
Cimarrona Trail,37.5611709,-107.220306,77
Nor'easter Trail,39.0557144,-108.5969475,40
Diagonal Highway Multi-use Path,40.0370311,-105.2560041,29
Allen Ditch Trail,39.8450944,-105.0179296,38
Standley Lake Trail,39.875315,-105.1161221,38
Standley Lake Trail,39.8585938,-105.1071225,38
North Federal Parkway MUP,39.9146992,-105.0247564,29
Metzger Farm OS,39.9163035,-105.0338982,29
Heatherwood Walden Link,40.0499004,-105.1857915,29
The Ridge,38.5100906,-106.9565625,67
Becks Technical,38.499162,-106.9544527,67
Luge,38.4985375,-106.9690913,67
Gateway,38.5034291,-106.9838276,67
Gateway,38.5007414,-106.9776286,67
Josies,38.4994191,-106.9706858,67
Aberdeen Connector,38.4500148,-106.9872132,67
Prairie Gateway Open Space Trail,39.8124505,-104.8852933,104
Rattlesnake Hill Trail,39.8337347,-104.8544165,104
Intemann Trail,38.8355759,-104.8969597,59
Garbage Chute,38.8311015,-104.8872097,59
Continental Divide Trail and Colorado Trail (Segment 9),39.3068957,-106.4248941,48
Ute Indian Trail,38.859811,-104.9341479,59
Kebler Wagon Trail Spur,38.8627436,-107.1154329,521
Double Top Trail,38.9233008,-106.8038602,55
Double Top Trail,38.9414918,-106.8016569,55
Thumper,39.0583687,-108.6360306,40
Serpentine,39.0615129,-108.635144,40
Upper Serpentine,39.0620319,-108.6361594,40
Zig Zag,39.0598649,-108.6318655,40
Foundation,39.0571222,-108.6348233,40
Rocky Loop,39.056022,-108.6340433,40
Sand Ramp Trail,37.7928341,-105.5320421,82
Westcliff Trail,39.8709731,-105.0722344,38
Right Hand 493,38.3195064,-106.5873451,551
Razor Creek 487,38.284743,-106.5498149,551
Neighborhood Access,38.8646354,-104.875609,511
Sunshine Trail,37.8886,-107.896653,70
Lions Den Trail,37.2826482,-107.8672995,75
BLM 8384H,39.6067964,-106.8461848,44
Fast Times,39.6095397,-106.8618957,44
Elk Drop Upper,39.6164755,-106.865987,44
Elk Drop Lower,39.6204,-106.8702392,44
Star Wars,39.6254327,-106.8693715,44
Easy Rider,39.6061544,-106.8826188,44
Cat Walk,39.5908655,-106.8739614,44
Itch,39.5961675,-106.863914,44
Itch,39.6024067,-106.8536075,44
Elmers,39.6302388,-106.8456782,44
School House Rock,39.6380605,-106.844098,44
School House Rock,39.6353885,-106.836537,44
Reynolds Wrap,39.5947596,-106.8585633,44
Mikes Night Out,39.5854051,-106.8734956,44
Pipeline,39.5749831,-106.8168236,44
Bailey,39.6147059,-106.7986675,44
Riddle,39.6272527,-106.794668,44
Wall,39.628838,-106.800216,44
Turnip Head,39.6244292,-106.8043355,44
Mayer Gulch,39.62108,-106.795076,44
Extra Credit,39.6366879,-106.786385,44
Haymaker,39.6416895,-106.8041642,44
Pool & Ice Rink,39.6442052,-106.8095895,44
4th Street Bike Path,40.0399788,-105.2913236,29
Wonderland Lake Trail,40.047256,-105.2901323,29
Scraggy Overlook,39.3283219,-105.2865896,501
Teaser,38.9046647,-106.9508202,55
Silver Basin Trail,38.955906,-106.4699921,48
Prairie Gateway Open Space Loop Trail,39.8096779,-104.8901784,104
Satanka Cove Trail,40.5938989,-105.1829995,19
Bright Trail,40.2104651,-105.4669875,20
932,40.2001538,-105.5042275,20
Flash of Gold Trail,40.5260752,-106.7722539,14
Bear Tree Ridge Trail,40.5325604,-106.7694069,14
Box o' Rox Connector,39.7010734,-105.1901685,391
Box o' Rox Connector,39.7009201,-105.1905917,391
Box o' Rox Connector,39.6983385,-105.1905062,391
Ditch Trail,40.5027301,-106.8034314,14
Wolverton Spring,39.5576742,-106.811679,44
Pole Trail,39.6293519,-106.8580482,44
Wild Rose Trail,40.4642088,-106.866308,131
Root Canal,40.460328,-106.8607162,131
Stairway to Heaven Trail,40.4619645,-106.8631769,131
Lane of Pain,40.4618264,-106.8535823,131
Deer Pass,38.9130221,-106.9507629,55
Ypsilon Lake Trail,40.419597,-105.6353127,20
Ypsilon Lake Trail,40.4198288,-105.6350756,20
Fish Creek Trail,40.4771299,-106.7187186,14
Gold HIll Trail,39.5411301,-106.0462303,37
Gold HIll Trail,39.5386974,-106.0722909,37
Miners Creek Trail,39.5330512,-106.0831769,37
Peaks Trail,39.5121572,-106.0803044,37
Peaks Trail,39.5136545,-106.0817331,37
Peaks Trail,39.513607,-106.0816904,37
Peaks Trail,39.5151688,-106.079929,37
Peaks Trail,39.517041,-106.076513,37
Peaks Trail,39.517803,-106.0750815,37
Peaks Trail,39.4976456,-106.0784473,37
Peaks Trail,39.4986059,-106.080974,37
Peaks Trail,39.5031812,-106.081142,37
Peaks Trail,39.5031506,-106.0815446,37
Peaks Trail,39.5034013,-106.0820733,37
Peaks Trail,39.5032561,-106.0819908,37
Game Trail,39.4879225,-106.078909,37
Game Trail,39.4838919,-106.0720789,37
Boy Scouts,39.5987061,-105.9439522,37
Eye of the Tiger,39.5892453,-105.9467736,37
Easy Street,39.6033013,-105.9446629,37
Let it Ride,39.5918832,-105.9535621,37
Larsen Trail,39.9707861,-105.9640114,28
Waterfall Trail,39.9732241,-105.9622155,28
X10U8 Trail,39.4853138,-106.0040693,37
Prospect Trail,39.4886443,-106.0186374,37
Blue River Trail,39.4577223,-106.0285203,37
Gold Dust Trail,39.3431048,-105.9332295,500
Gold Dust Trail,39.3241007,-105.9097355,500
Buffalo Burn 758,39.3514996,-105.2575545,501
Colorado Trail (Segment 3),39.3454439,-105.2571868,501
Inca,40.8324441,-105.6545391,8
Renegade,40.829571,-105.6641585,8
Powderhorn,40.8322888,-105.6744902,8
Trappers,40.8304805,-105.657875,8
Trapline,40.8291281,-105.6592451,8
Powderhorn,40.8306193,-105.6847633,8
Willows Trail,40.0580514,-105.2076564,29
McGregor Campsites Trail,40.42284,-105.5795399,20
North Sheep Mountain Trail,40.231284,-105.4394992,20
Coulson Gulch Trail,40.2130989,-105.4264304,20
Round Park (#304),37.2859389,-107.141014,77
Upper Rim (#312),37.2814327,-107.1118218,77
Creek (#311),37.278752,-107.1204842,77
Cutover ATV (#319),37.293537,-107.1506231,77
Park Ave (#302),37.3081886,-107.1471701,77
Catamount (#313),37.3077512,-107.1327663,77
Catamount (#313),37.2805449,-107.1221455,77
Bear (#315),37.2889977,-107.1193855,77
Newt Jack (#305),37.2899649,-107.1137703,77
Turkey Springs (#301),37.3182287,-107.1468291,77
Gopher (#303),37.2850232,-107.1426882,77
North Lone Pine Trail,40.7846417,-105.6884806,8
Dime a Dozen,39.0609151,-108.6300722,40
Dime a Dozen,39.0608501,-108.630601,40
Dime a Dozen,39.0610009,-108.6305498,40
Dime a Dozen,39.0608759,-108.6306496,40
Dime a Dozen,39.061318,-108.6285381,40
Dime a Dozen,39.0623376,-108.6265394,40
Narnia,39.0642238,-108.6234678,40
Waterfall Trail,39.9714246,-105.9658441,28
Brockover (#306),37.2776797,-107.1414889,77
Aspen Run (#307),37.2720042,-107.1426956,77
Old Turkey Springs (#301),37.3199276,-107.1498442,77
Powerline (#310),37.2726832,-107.1044989,77
Lower Rim (#309),37.2659405,-107.1200334,77
Boulder (#308),37.2729273,-107.1177066,77
Coyote Hill Loop (#314),37.3403338,-107.122308,77
Fish Creek Trail,40.476356,-106.6894506,14
Foothills Parkway MUP,40.0003497,-105.2333141,29
Prairie Gateway Open Space Loop Trail,39.8102282,-104.8985939,104
Prairie Gateway Open Space Trail,39.8121965,-104.8872217,104
Prairie Gateway Open Space Loop Trail,39.8125472,-104.8934977,104
Boulder Creek Path,40.014462,-105.2833947,29
Boulder Creek Path,40.0144659,-105.2832955,29
Section 16,38.818692,-104.9139655,59
Palmer Trail,38.8212026,-104.9125789,59
Hand Crank Trail,39.0485124,-108.609361,40
Hand Crank Trail,39.0488681,-108.6080607,40
Hand Crank Trail,39.0476131,-108.6094402,40
Hand Crank Trail,39.0489685,-108.6067977,40
Hand Crank Trail,39.0487608,-108.6067513,40
Hand Crank Trail,39.0476713,-108.6108891,40
Short N Cranky,39.048259,-108.6099825,40
Short,39.049003,-108.6072944,40
Hand Crank Trail,39.0484654,-108.6075254,40
Hand Crank Trail,39.0476398,-108.61035,40
Hand Crank Trail,39.0487685,-108.6074349,40
Hand Crank Trail,39.0485124,-108.6093499,40
Hand Crank Trail,39.0478255,-108.6107353,40
Beaver Mountain Trail,40.3785317,-105.6154085,20
Ute Trail,40.3662889,-105.6535261,20
Raccoon Trail,39.8763833,-105.4396269,38
Coal Mine Ave Sidepath,39.5953256,-105.065887,391
Bailout Trail,39.6709744,-105.1930361,391
Westridge Trail,40.545208,-105.1957615,19
Uranium Mine Trail,40.4856906,-106.7696925,14
Husted Trail,40.4663221,-105.536873,20
Bear Creek Trail #1206,40.5769315,-106.8007806,14
Lower Bear Trail,40.5623477,-106.829039,14
Hot Springs Trail,40.5615541,-106.8677744,14
North Fork Trail,40.5063921,-105.6003432,20
North Fork Trail,40.5062402,-105.6003108,20
Eaglesmere Trail,39.8287855,-106.3310108,37
Gore Range Trail,39.8129799,-106.3051007,371
Upper Cataract - Mirror Lake Trail,39.7923173,-106.3512074,371
Gore Range Trail,39.8256238,-106.3612472,37
North Fork Elliott Creek Trail,39.8267685,-106.3862466,37
Slate Creek Trail,39.7519801,-106.2290751,371
Boulder Creek Trail,39.7268146,-106.1770452,371
Salmon Lake Trail,39.6589221,-106.1653955,371
Gore Range Trail,39.6606668,-106.1260963,371
Gore Range Trail,39.6466617,-106.1152888,371
Buffalo Cabin Trail,39.623839,-106.1188458,371
Buffalo Mountain Trail,39.6185002,-106.1316694,371
Royal Buffalo Trail,39.623168,-106.1115744,371
Gore Range Trail,39.5880765,-106.1691341,371
Gore Range Trail,39.6191786,-106.1430376,371
Wheeler Lakes Trail,39.5215209,-106.1688371,371
Yampa River Core Trail,40.488502,-106.8405541,131
Yampa River Core Trail,40.4887655,-106.8408293,131
Kruger Horse Campground Connector,40.3351969,-105.4761029,20
Kruger Rock Trail,40.3424344,-105.4838663,20
Moose Meadow Trail,40.3315091,-105.4621388,20
Argentine North Fork Trail,39.6370216,-105.8700535,37
Harrigan Creek Trail,39.7490034,-106.1651346,371
Boulder Creek Trail,39.7183437,-106.1926909,371
Wyoming Trail,40.486,-106.6683017,14
Pioneer Trail,40.4617912,-106.7673037,14
Gore Range Trail,39.5604939,-106.1805413,371
Deluge Lake Trail,39.6420889,-106.2527494,36
Bighorn Trail,39.6527986,-106.2734792,36
NPR,40.4777191,-106.8410023,131
Rock Creek Trail,39.703855,-106.1817146,371
Lee Lateral alternate path,39.9305758,-104.9567063,104
North Longs Peak Trail,40.2954223,-105.62828,20
North Longs Peak Trail,40.2886278,-105.6180032,20
North Longs Peak Trail,40.2993298,-105.6391555,20
North Longs Peak Trail,40.2992366,-105.6385263,20
Glacier Creek Trail,40.3079771,-105.6412759,20
Glacier Creek Trail,40.308284,-105.6395538,20
North Longs Peak Trail,40.2876234,-105.6129352,20
North Longs Peak Trail,40.2876483,-105.6126509,20
North Longs Peak Trail,40.288334,-105.6155959,20
North Longs Peak Trail,40.2876144,-105.6132171,20
Boulder Brook Trail,40.3070514,-105.617565,20
Boulder Brook Trail,40.3059648,-105.6172944,20
Boulder Brook Trail,40.30978,-105.6171465,20
Boulder Brook Trail,40.3081587,-105.6177173,20
Boulder Brook Trail,40.314098,-105.616495,20
Boulder Brook Trail,40.3113885,-105.6169292,20
McIntyre Creek Trail,40.7525681,-105.9938001,7
Sawhill Ponds,40.0428626,-105.1879967,29
Westminster Hills Loop Trail,39.8845392,-105.1382363,38
Westminster Hills Loop Trail,39.8859086,-105.1457587,38
Westminster Hills Trail,39.8846595,-105.1578857,38
Rocky Mountain Greenway Trail,39.879395,-105.2212602,38
Woman Creek Trail,39.8765156,-105.2018544,38
Rocky Mountain Greenway Trail,39.8887115,-105.2219166,38
Rocky Mountain Greenway Trail,39.895171,-105.2199831,38
Bear Creek Trail #241,37.9970395,-107.5959577,65
Towhee Trail,39.9442276,-105.2677024,29
Mesa Trail,39.9458908,-105.2702699,29
Rocky Mountain Greenway Trail,39.8802601,-105.2033932,38
Saddle Trail 140,38.0301087,-107.5254101,66
Wetterhorn Basin Trail 226,38.0866982,-107.540118,65
Middle Canyon Trail 136,38.0517495,-107.5308576,65
Wetterhorn Basin Trail (226),38.0433685,-107.5168666,66
Coxcomb Trail 132,38.0818499,-107.5286693,65
Middle Fork Trail 227,38.1092607,-107.5011526,65
Lupine Trail,40.4783307,-106.8353901,131
Eye to Eye Trail,40.4740215,-106.8490882,131
Orton Trail,40.4781186,-106.8449832,131
Capital Peak Route Trail,39.1639456,-107.0770472,43
Swan's Nest,39.5348024,-106.0311764,37
ZL Trail,39.5172358,-106.0085663,37
Galena Ditch,39.52124,-105.9826144,37
Baxters,38.8294376,-106.9993958,54
Kebler Wagon Trail 606,38.8559581,-107.09896,55
Pearl Creek,40.840866,-105.6942369,8
Pearl Creek,40.841302,-105.6916462,8
Cabin Creek,40.8278098,-105.6794746,8
Thunder Pass Trail,40.4552667,-105.8553367,18
Thunder Pass Trail,40.450736,-105.8476862,18
Little Yellowstone,40.4623008,-105.8426059,18
Specimen Ditch Trail,40.4680714,-105.8251877,18
Wonderland Creek Trail,40.0443705,-105.2608906,29
Emmaline Lake Trail,40.5456305,-105.6471819,19
Emmaline Lake Trail,40.5411653,-105.6613758,19
Bluebell Hiking Trail,39.9956889,-105.2842673,29
Barr Trail,38.8514326,-104.9760019,59
Barr Trail,38.8528406,-104.9385365,59
Sloan's Lake Trail,39.7456801,-105.0380734,391
Sloan's Lake Trail,39.7441914,-105.038455,391
Sloan's Lake Trail,39.7472511,-105.0400837,391
Lindsay Ranch Loop Trail,39.900474,-105.217924,38
Pennock Connector,40.5549806,-105.9894063,6
Pennock Trail,40.5532579,-105.9804696,6
Pennock,40.5590118,-105.972092,6
Pennock,40.5579406,-105.9732699,6
Pennock,40.5589818,-105.9721248,6
Pennock,40.5590268,-105.9720776,6
Lumberjack Trail,40.5605092,-105.9721789,6
Lumberjack Trail,40.5627666,-105.9733997,6
Lumberjack Trail,40.569256,-105.9754605,6
Ruby Jewel Trail,40.5934067,-105.9468159,6
Hidden Valley Trail,40.6246959,-105.9577229,6
Hidden Valley Trail,40.621263,-105.9567554,6
Hidden Valley Trail,40.6069486,-105.9531027,6
Hidden Valley Trail,40.6137883,-105.9552733,6
North Canadian Trail,40.5857592,-105.9741278,6
Rusty Lung Trail,38.5466192,-105.987353,57
Rainbow Lake,39.5657434,-106.0847798,37
Bamse,39.9890397,-105.933622,28
Lowline Trail 438,38.795514,-107.1670445,54
Welch Ditch Trail,39.750902,-105.1664557,38
Aspen Alley Trail,39.9498859,-105.5128693,29
Waterfall Trail,39.9736694,-105.9567786,28
Cranmer,39.9820585,-105.9459306,28
Village,37.9250663,-107.8417455,70
Village,37.9255595,-107.8441415,70
Handshake Trail,39.9500846,-105.5160005,29
Social 33,39.9533534,-105.5229679,29
Aspen Alley Trail,39.9496686,-105.5186025,29
Sugar Magnolia,39.9526302,-105.5224258,29
Daisy Pass Trail,38.9274519,-107.1062781,55
Daisy Pass Trail,38.9048581,-107.0809643,55
Doctor Park Trail,38.8124191,-106.6851626,55
Lower Codell,38.8432856,-104.8757396,59
Codell Trail,38.8465841,-104.8747429,59
Lower Hodgeback,38.8511631,-104.8761051,59
776,38.7974992,-104.9087561,59
Buckhorn Trail-776,38.7927294,-104.9090201,59
Kineo Mountain Trail,38.7913601,-104.926939,59
Kineo Mountain Trail,38.7925555,-104.918417,59
Kineo Mountain Trail,38.792814,-104.913916,59
Kineo Mountain Trail,38.7936715,-104.9110465,59
Kineo Mountain Trail,38.79654,-104.9067301,59
Kineo Mountain Trail,38.7947065,-104.9085525,59
Trail 715,39.0808851,-104.9011256,511
Aspen Alley Trail,39.9497956,-105.523506,29
Rocks and Roots,39.9315026,-105.5467685,29
Uncompahgre River Walk,38.0431623,-107.6834277,65
Townsite Loop,37.9319373,-107.6822519,65
Continental Divide Trail,38.5668614,-106.3181071,56
Continental Divide Trail,38.5774038,-106.3309366,56
Red Fox Trail,40.7679947,-103.2788604,89
Sunset Point Trail,40.7688943,-103.2798499,89
Shooting Star Trail,40.767112,-103.2773517,89
South Shoreline Trail,40.7630348,-103.2745884,89
South Shoreline Trail,40.7578783,-103.2881972,89
Illinois Street Trail,39.7457771,-105.2175689,38
8th Street Connector,39.9998817,-105.2842372,29
7th Street Connector,39.9998884,-105.2853072,29
Sinking Sun Trail,40.971982,-105.1647047,9
Ruby Wash Trail,40.9833517,-105.1793112,9
Open Sky Loop,40.1423226,-105.1785693,20
Hendrick Gulch Spur,37.9559125,-107.6518588,65
Beaver/Belfast Mine Trail,37.9381606,-107.6768756,65
Mears Trail,37.9489832,-107.6685419,65
Na-Gach Trail,38.0232634,-107.6637568,65
5th Ave Connector Trail,38.0218184,-107.6655627,65
Weehawken Pack Trail,37.9959927,-107.7046681,65
Weehawken Pack Trail,38.0016838,-107.7076532,65
Sutton/Neosho Mine Trail,38.005672,-107.668547,65
Baby Bathtubs Trail,38.0170562,-107.6633687,65
Baby Bathtubs Trail,38.0179172,-107.6652264,65
Skyline,38.4702114,-106.9599583,67
Upper Cascade Falls Trail (213),38.0263673,-107.6543511,65
Perimeter Trail,38.0279262,-107.6688783,65
Lower Cascade Falls Trail,38.0252119,-107.6655083,65
Cookie Tree,38.2080111,-107.7340735,62
Pinon Ridge Picnic Loop,38.2215741,-107.7314235,62
Dakota Terraces Campground Paths,38.2188491,-107.7304442,62
Mule Deer Meadow Trail,38.2152352,-107.7308812,62
Forest Discovery Trail,38.210533,-107.7326741,62
Wapiti,38.2154861,-107.7363752,62
Sunset Ridge Trail,38.2149374,-107.7391915,62
Skyline Loop,38.2162658,-107.7423538,62
Secret Spot,38.2224873,-107.7363918,62
Twin Fawn,38.2213062,-107.7375579,62
Enchanted Mesa Trail,38.2345533,-107.747076,62
Wapiti,38.2138248,-107.735162,62
Flag Creek Trail,38.8941131,-106.7476236,55
Mount Tilton Trail,38.9816365,-106.7682963,55
Niobrara Trail,38.864698,-104.8740225,511
Niobrara Trail,38.8646711,-104.874059,511
Niobrara Trail,38.8648619,-104.8752042,511
Niobrara Trail Extension,38.865436,-104.877648,511
Old Colorado City Trail,38.8632434,-104.8804131,511
Old Colorado City Trail,38.8667483,-104.8799936,511
Buckskin Charlie Trail,38.870226,-104.8806927,511
FR 541,39.2239398,-105.352772,501
Buckskin Charlie Trail,38.8690531,-104.8808174,511
Hamp Trail,38.8676229,-104.8840666,511
Buckskin Charlie Trail,38.8689011,-104.883453,511
Spring Creek Interpretive Trail,38.8654961,-104.8908163,511
Spring Creek Interpretive Trail,38.8654265,-104.8909785,511
Payne Creek Trail,39.3419673,-105.4739454,501
Colorado Trail (Segment 4),39.3343263,-105.4225759,501
Shelf Lake Trail,39.576763,-105.7736641,46
Beaver Trail,39.8299052,-105.4169151,38
Beaver Trail,39.8261563,-105.4177032,38
Beaver Trail,39.8220199,-105.4271798,38
Beaver Trail,39.8265303,-105.4219553,38
Davis Ponds Trail,39.4977115,-105.3900915,46
Davis Ponds Trail,39.4963401,-105.3902625,46
Swank Trail,39.115943,-104.9426981,511
Midland Trail,38.9244374,-105.4870126,581
Black Bear Trail,38.9224768,-105.4943132,581
Midland Trail,38.9258018,-105.4933408,581
Black Bear Trail,38.9206277,-105.492367,581
Aspen Loop Trail,38.9297454,-105.4912263,581
Dude Abides Trail,38.5537154,-105.9793943,57
Argentine Central Railroad Grade Trail,39.6901072,-105.7044425,39
Argentine Central Railroad Grade Trail,39.6931461,-105.7095152,39
Argentine Central Railroad Grade Trail,39.6933356,-105.7214662,39
River Walk MUP,38.2639944,-104.6099291,84
Silver Basin Trail 834,38.9019065,-107.151996,521
Black Cloud Trail,39.1139259,-106.4469974,48
Overland Loop Trail,40.140263,-105.3014083,20
Gourd Lake Trail,40.1304041,-105.6720788,18
Roaring Fork Trail,40.1427293,-105.7235105,18
Midland Trail,38.8296223,-104.8366081,511
8th St. Connection,38.8297405,-104.8391441,59
Midland Trail,38.8283033,-104.8341124,118
Hooligan Trail,38.5490186,-105.9754277,57
Midland Trail - Cimarron Bridge Connection,38.8277269,-104.832624,118
Willow Creek Trail,39.5737454,-104.9111645,391
Fowler Trail,39.9291785,-105.2721485,29
Spring Brook Loop North Trail,39.9242614,-105.2714079,29
Goldsmith Gulch Trail,39.6238025,-104.8890589,104
Belleview Pond Spur Trail,39.625555,-104.8682414,104
Spring Gulch #2 Greenway,40.1799966,-105.0586481,20
Goldsmith Gulch Trail,39.6221524,-104.8882933,104
Rudolph Mountain Trail,38.135401,-105.1323384,84
Newlin Creek Trail,38.2613205,-105.2031213,69
Continental Divide NST,37.4018992,-106.657752,81
Continental Divide NST,37.4668646,-106.7919921,80
Chimney Rock Trail,39.5107224,-105.4188467,46
West Meadows Loop,39.515215,-105.4256044,46
Bear Paw Trail,39.5177645,-105.381045,46
Elk Falls Trail,39.5072154,-105.4146448,46
Stampede Park Trail,39.9106484,-104.8140222,104
Geer Canyon Connector,40.1462705,-105.300004,20
Elk Creek Loop,39.886556,-105.8460759,28
Painter Boy,38.9046671,-106.9507999,55
Columbine #6,38.9047712,-106.9581902,55
Snowslide Trail,37.9588179,-105.0663042,84
Millset Trail,37.9306502,-105.0304277,84
Moraine Park Trail,40.3582737,-105.6148827,20
Moraine Park Trail,40.3569826,-105.6176002,20
