name,lat,lon,gmu,type,elevation
One-Way Uphill,39.3411134,-104.8424809,104,trail,
8383,39.5932387,-106.8940245,44,trail,
Cherry Creek Trail,39.355805,-104.7663135,104,trail,
West Side Spur Trail,39.3505041,-104.7648009,104,trail,
Creek Bottom Trail,39.3510124,-104.7642005,104,trail,
Creek Bottom Trail,39.3512545,-104.7651364,104,trail,
Creek Bottom Trail,39.3492064,-104.7606009,104,trail,
Hidden Mesa Trail,39.4093337,-104.7663678,104,trail,
Hidden Mesa Trail,39.4084187,-104.7708006,104,trail,
Hidden Mesa Trail,39.4086028,-104.7707597,104,trail,
Hidden Mesa Trail,39.4040832,-104.7960469,104,trail,
Hidden Mesa Trail,39.4041516,-104.801785,104,trail,
Hidden Mesa Trail,39.4093795,-104.786083,104,trail,
Hidden Mesa Trail,39.4025882,-104.8000004,104,trail,
Hidden Mesa Trail,39.4128952,-104.7796111,104,trail,
Hidden Mesa - Mesa Rim Loop,39.4026535,-104.7948855,104,trail,
Smoky Hill Trail,39.6467335,-104.846275,104,trail,
Tunnel Drive,38.4343454,-105.2658929,691,trail,
Tunnel Drive,38.4326959,-105.268241,691,trail,
Smoky Hill Trail (Alternate),39.6458482,-104.8451402,104,trail,
Dam Trail,39.6512251,-104.8518742,104,trail,
Kingston Peak Spur Road,39.8550856,-105.636307,38,trail,
Rabbit Valley 1 Trail,39.1988992,-108.9874453,30,trail,
Monarch Branch,38.5412883,-106.2107372,561,trail,
Slaughterhouse Gulch Road,40.0963131,-105.3897815,20,trail,
Slaughterhouse Spur Road,40.0921587,-105.3926613,20,trail,
Hill Climb Road,40.0950761,-105.3961169,20,trail,
Nugget Road,40.0861072,-105.4001573,20,trail,
Bobby Hyatt Jr Trail,39.6203252,-105.1417684,391,trail,
Bobby Hyatt Jr Trail,39.6206631,-105.1397308,391,trail,
Tunnel Drive,38.439104,-105.2902383,691,trail,
Tunnel Drive,38.4367291,-105.2863708,691,trail,
Smoky Hill (Alternate),39.6450806,-104.8443291,104,trail,
Red Rock Canyon Trail,38.8514997,-104.8792555,59,trail,
Rodeo Trail,39.4728146,-106.0408007,37,trail,
Rodeo Trail,39.472902,-106.0407856,37,trail,
Red Lake Trail (733),37.1007855,-106.4630704,81,trail,
Columbine Trail,39.4730206,-106.0474054,37,trail,
Columbine Trail,39.4743792,-106.0477557,37,trail,
Columbine Trail,39.4737103,-106.0476217,37,trail,
Columbine Trail,39.4740471,-106.0476627,37,trail,
Columbine Trail,39.474727,-106.0477532,37,trail,
Eagle's Wing Trail,39.0309205,-108.6155859,40,trail,
Gunny Loop Trail,39.032524,-108.5897809,40,trail,
Ken's Kavern,39.4878002,-106.0539081,37,trail,
Troll Forest,39.488038,-106.053767,37,trail,
Re-Root,39.9454959,-105.5112218,29,trail,
Lost Meadow Trail,39.9387164,-105.5309012,29,trail,
Baldridge Trail,40.5201074,-104.8391493,94,trail,
Dickey Trail Connector,39.5769371,-106.0635367,37,trail,
Knife Edge Trail,37.3017649,-108.4335646,73,trail,
Skyline Trail,38.9499944,-104.7837635,110,trail,
Austin's Path,40.4571767,-104.8979351,94,trail,
Willow Creek Falls side trail,39.6297855,-106.1365235,371,trail,
Big Meadows Loop Trail,37.5349252,-106.8050688,76,trail,
Rawah Trail,40.7437164,-105.8774392,7,trail,
Rawah Trail,40.7437401,-105.879114,7,trail,
Schoolbus Trail,39.9295243,-105.5361788,29,trail,
Social 19,39.9273378,-105.5247132,29,trail,
Social 16,39.9238386,-105.5104034,29,trail,
Pipeline Trail,39.9409739,-105.6299498,29,trail,
Spruce ‘Em Up Jack,40.2274029,-105.9052873,18,trail,
Granite Ridge Trail,40.7630189,-105.5535537,8,trail,
Up and Away,38.8992161,-106.9636287,55,trail,
Columbine #6,38.9025011,-106.9590604,55,trail,
Lower Westside Cutoff,38.8961367,-106.9637731,55,trail,
Upper Westside,38.893198,-106.951238,55,trail,
Westside,38.8920137,-106.9567525,55,trail,
Westside,38.8985663,-106.9652647,55,trail,
Frequency,38.9003885,-106.9463284,55,trail,
Luge,38.9004598,-106.9479451,55,trail,
Meander,38.9026697,-106.9403626,55,trail,
Meander,38.9028562,-106.9419829,55,trail,
Primer #1,38.9002244,-106.943592,55,trail,
Awakening,38.9039513,-106.9497598,55,trail,
Snodgrass Spur 590.2A Trail,38.9242761,-106.9777897,55,trail,
Teddy's Trail,38.9261386,-106.9689691,55,trail,
(old section) Sand Creek Pass Road,40.8557707,-105.8052484,8,trail,
Maroon Creek Trail,39.191554,-106.853965,43,trail,
Maroon Gorge Trail,39.1876496,-106.8529067,43,trail,
Maroon Gorge Trail,39.1883646,-106.8533556,43,trail,
Daisy Pass Trail 404,38.9534934,-107.0952543,55,trail,
Arapaho Glacier Connector Trail,40.010544,-105.5691716,29,trail,
Arapaho Glacier Trail,40.0166189,-105.613832,29,trail,
4th of July Road,40.0032987,-105.6504464,29,trail,
path to campsite #5,39.9937221,-105.6515632,29,trail,
path to campsite #2,39.9941376,-105.6501696,29,trail,
path to campsite #4,39.9937564,-105.6510522,29,trail,
Peak Trail,38.8846587,-106.942345,55,trail,
KB,38.8962231,-107.0111974,55,trail,
Colorado Trail (Segment 1),39.4272499,-105.118749,51,trail,
Continental Divide Trail and Colorado Trail (Segment 10),39.2648966,-106.4279676,48,trail,
Continental Divide Trail and Colorado Trail (Segment 9),39.3566,-106.3307051,48,trail,
Colorado Trail (Segment 7),39.4948066,-106.1354615,37,trail,
Miners Creek Trail,39.5314953,-106.0916476,37,trail,
Colorado Trail (Segment 6),39.5380166,-106.0425173,37,trail,
Peaks Trail,39.5355699,-106.0808479,37,trail,
Peaks Trail,39.5497133,-106.0833718,37,trail,
Colorado Trail (Segment 18),38.1923325,-106.605977,67,trail,
Mesa View Trail,37.3376496,-108.596634,73,trail,
Continental Divide NST,37.8498864,-107.403728,76,trail,
Continental Divide NST,37.7979126,-107.5355639,76,trail,
CDT - CT,37.8295708,-107.5120205,76,trail,
Cataract Gulch Trail,37.8865514,-107.4358687,66,trail,
Colorado Trail (Segment 5),39.3687427,-105.7072581,501,trail,
Shadow Mountain Lookout trail,40.2266453,-105.8230066,18,trail,
Upper Flume Trail,39.5067735,-106.0233183,37,trail,
Upper Flume Trail,39.5115143,-106.0369773,37,trail,
Prairie Welcome Trail,39.9393367,-104.7489894,104,trail,
North Divide Trail 717B,39.0784984,-105.1759894,511,trail,
Tie Trail,39.5361329,-105.9992527,37,trail,
Colorado Trail (Segment 6),39.5394608,-105.9851905,37,trail,
West Jefferson Trail,39.4508786,-105.8853102,500,trail,
Continental Divide Trail and Colorado Trail (Segment 11),39.1276928,-106.3997276,48,trail,
Colorado Trail (Segment 12),39.0199145,-106.280542,48,trail,
Colorado Trail (Segment 12),39.0180407,-106.2782554,48,trail,
Blackhawk Co. Trail,37.7128325,-107.9142742,71,trail,
Continental Divide NST,37.8425375,-107.4423739,76,trail,
Continental Divide NST,37.9288845,-107.2252228,66,trail,
Yampa River Core Trail,40.4780092,-106.8276594,131,trail,
Yampa River Core Trail,40.4858442,-106.83749,131,trail,
Yampa River Core Trail,40.4854822,-106.8373819,131,trail,
Yampa River Core Trail,40.4831889,-106.8337524,131,trail,
Yampa River Core Trail,40.4852451,-106.8372032,131,trail,
Yampa River Core Trail,40.4890729,-106.8412435,131,trail,
North Hunter Creek Trail,39.2095151,-106.764643,47,trail,
Midland Trail,38.8511515,-104.8710169,511,trail,
Midland Trail,38.854837,-104.8790193,511,trail,
Midland Trail,38.8556777,-104.8818395,511,trail,
Midland Trail,38.8529071,-104.8744504,59,trail,
Midland Trail,38.8560462,-104.8817971,511,trail,
Midland Trail,38.851589,-104.8721967,511,trail,
Sand Creek Trail,38.8104037,-104.7462665,118,trail,
Nevada Ave - Uni Village Multi-Use Path,38.9024127,-104.8177139,110,trail,
Nevada Ave - Uni Village Multi-Use Path,38.9063367,-104.8170563,110,trail,
Nevada Ave - Uni Village Multi-Use Path,38.9042252,-104.8174101,110,trail,
Nevada Ave - Uni Village Multi-Use Path,38.9070045,-104.8169691,110,trail,
Pulpet Rock Urban Trail,38.9064216,-104.8164795,110,trail,
Nevada Ave - Uni Village Multi-Use Path,38.9050102,-104.8172574,110,trail,
Nevada Ave - Uni Village Multi-Use Path,38.9044371,-104.817351,110,trail,
Pulpet Rock Urban Trail - Underpass,38.9044258,-104.8176812,110,trail,
Pulpet Rock Urban Trail - Underpass,38.904406,-104.8170965,110,trail,
Nevada Ave - Uni Village Multi-Use Path,38.9055232,-104.8172095,110,trail,
Pulpet Rock Urban Trail - Underpass,38.9049133,-104.8166123,110,trail,
Pulpet Rock Urban Trail - Underpass,38.9049299,-104.8173433,110,trail,
Nevada Ave - Uni Village Multi-Use Path,38.9059255,-104.8171305,110,trail,
Austin Bluffs MUP,38.8931991,-104.8043114,110,trail,
Templeton Gap Trail,38.8842573,-104.7898339,110,trail,
Union Meadows Trail,38.8895744,-104.7850636,110,trail,
Union Boulevard Underpass,38.8901248,-104.7858451,110,trail,
Union Boulevard Underpass,38.8898248,-104.785531,110,trail,
Moore Trail,39.1947511,-106.8419852,43,trail,
Moore Trail,39.1928601,-106.8471569,43,trail,
Pikes Peak Greenway,38.875994,-104.8311274,110,trail,
Pikes Peak Greenway,38.8786288,-104.8304879,110,trail,
Sinton Trail,38.883217,-104.8343333,110,trail,
Sinton Trail,38.8837399,-104.8349034,110,trail,
Pikes Peak Greenway,38.7939698,-104.7836812,118,trail,
Pikes Peak Greenway,38.7920254,-104.7824322,118,trail,
Pikes Peak Greenway,38.7946176,-104.7846247,118,trail,
Pikes Peak Greenway,38.789704,-104.781411,118,trail,
Beaver Ponds 516,38.8122523,-107.0896884,54,trail,
Kannah Creek Trail,38.9773459,-108.170168,41,trail,
Powerline,39.2043599,-106.9332624,43,trail,
Tom Blake Connector,39.2045933,-106.9395514,43,trail,
Anaerobic Nightmare,39.2006225,-106.9157673,43,trail,
Vapor,39.1785226,-106.9309351,43,trail,
Cross Mtn.,39.1893895,-106.9471975,43,trail,
Secret Jedi Trail,39.2230192,-106.7966905,47,trail,
Sunnyside Trail,39.2212086,-106.8239569,47,trail,
Sunnyside Plunge,39.2164936,-106.787074,47,trail,
Snowmass Way,39.2001353,-106.9490043,43,trail,
Cross Mtn.,39.1886871,-106.9623693,43,trail,
Hobbit,39.2285584,-106.7744599,47,trail,
Hunter Creek Overlook,39.2169021,-106.770761,47,trail,
Van Horn Park Trail,39.2265881,-106.7757504,47,trail,
Secret,39.2259462,-106.7872564,47,trail,
Shadyside,39.2294981,-106.8178576,47,trail,
Radar Road,39.2318888,-106.8834133,43,trail,
Skyline Ridge Trail,39.2259872,-106.8969796,43,trail,
Viewline Trail,39.2222235,-106.9154499,43,trail,
Lowline,39.2172784,-106.9185586,43,trail,
BTS Trail,39.1990343,-106.8016979,47,trail,
Iowa Shaft,39.2016391,-106.7969267,47,trail,
Grand Turk,39.2059361,-106.7889119,47,trail,
Iowa Shaft,39.2046918,-106.7947205,47,trail,
Turkey Flats,38.8541628,-108.7688171,40,trail,
Fruita Reservoir #1,38.843389,-108.7606265,40,trail,
Haypress,38.8386168,-108.7789343,40,trail,
Indian Point Trail,38.9222025,-108.1528249,41,trail,
Flowing Park Trail,38.9133775,-108.138357,411,trail,
West Bench Trail,39.0539896,-108.1164751,41,trail,
Niwot Loop Trail,40.1017628,-105.1606312,20,trail,
Niwot Loop Trail,40.0885039,-105.1707986,29,trail,
Overbrook Trail,40.1069449,-105.1474506,20,trail,
Overbrook Trail,40.1087593,-105.1505527,20,trail,
Overbrook Trail,40.1087576,-105.1510097,20,trail,
Overbrook Trail,40.1062615,-105.1553373,20,trail,
Overbrook Trail,40.1087993,-105.1501009,20,trail,
Cougar Trail,40.1021295,-105.1402423,20,trail,
Cow Creek Trail,40.4311072,-105.5320753,20,trail,
Valley Floor,37.9408805,-107.8328319,70,trail,
Upper Valley Floor,37.9449899,-107.8520604,70,trail,
Valley Floor,37.9484744,-107.8712947,70,trail,
Watson Island Trail,39.0536063,-108.5607077,30,trail,
Watson Island Trail,39.053674,-108.5627515,30,trail,
Pikes Peak Greenway,38.8310415,-104.8338851,118,trail,
Pikes Peak Greenway,38.8310354,-104.8338588,118,trail,
Pikes Peak Greenway,38.8309577,-104.8339148,118,trail,
20th Street Multi-Use Path,39.7610212,-105.0048034,391,trail,
Second Creek Trail,39.8244481,-105.7763283,28,trail,
Lakewood Gulch,39.7296872,-105.0469623,391,trail,
Sloan's Lake Trail,39.7501337,-105.0437387,391,trail,
Sloan's Lake Trail,39.7475858,-105.0412834,391,trail,
Sloan's Lake Trail,39.7518409,-105.0446897,391,trail,
Sloan's Lake Trail,39.7482923,-105.042579,391,trail,
Sloan's Lake Trail,39.7507885,-105.0523034,391,trail,
Sloan's Lake Trail,39.7524357,-105.0520975,391,trail,
Sloan's Lake Trail,39.7522099,-105.0525591,391,trail,
Rocky Mountain Lake Trail,39.7811648,-105.0287749,391,trail,
D-2 Trail,39.9039015,-105.8309539,28,trail,
Discovery Trail,39.8815483,-105.7499859,28,trail,
Alpine Slide,39.8848287,-105.7671712,28,trail,
Pikes Peak Greenway,38.8510756,-104.8283651,110,trail,
Pikes Peak Greenway,38.8507381,-104.8283231,110,trail,
Alpine Trail,39.9245552,-105.7915231,28,trail,
Fraser River Trail,39.9478289,-105.8141888,28,trail,
Fraser River Trail,39.9500495,-105.8145762,28,trail,
Fraser River Trail,39.9489098,-105.8144846,28,trail,
Fraser River Trail,39.9490514,-105.814259,28,trail,
Fraser River Trail,39.9508552,-105.8146795,28,trail,
Fraser River Trail,39.9467867,-105.8137386,28,trail,
Fraser River Trail,39.9329218,-105.7891008,28,trail,
Fraser River Trail,39.949236,-105.8141564,28,trail,
Fraser River Trail,39.9514145,-105.8144357,28,trail,
Fraser River Trail,39.9396114,-105.799431,28,trail,
Big Sister,39.0513403,-108.6015911,40,trail,
Hop Skip and Jump Trail,39.0533785,-108.601125,40,trail,
Yes N Dee Dee Trail,39.0547239,-108.5971507,40,trail,
Schofield Trail,39.0237993,-107.0329865,43,trail,
421,38.8983808,-107.0958337,55,trail,
Upper Peeler Lakes,38.900234,-107.0780862,55,trail,
Mesa Spur Trail,39.7971258,-105.2115849,38,trail,
Monument Trail (715),39.0892077,-104.9338104,511,trail,
Brush Creek Shortcut,38.901252,-106.8704919,55,trail,
Haflin Creek Trail,37.3629862,-107.8192324,75,trail,
Meadow,39.9667192,-105.7800763,28,trail,
Sleigh Ride,39.204273,-106.9653269,43,trail,
Gore Range Trail,39.7880794,-106.2278456,371,trail,
Willow Lake Trail,39.6572801,-106.1550773,371,trail,
South Colony Trail,37.958765,-105.5580423,86,trail,
Trailriders 401 Trail,38.9723762,-106.990096,55,trail,
Burro Trail,39.8522691,-105.3698383,38,trail,
Snowshoe Hare Trail,39.8640953,-105.4032219,38,trail,
Burro Trail,39.8463092,-105.3785625,38,trail,
Upper Mule Deer Trail,39.8457955,-105.440016,38,trail,
Old Mill Trail,39.5173439,-105.3902956,46,trail,
South Talon Trail,38.7188575,-104.8455597,59,trail,
North Talon,38.7220042,-104.8453114,59,trail,
Talon,38.7223767,-104.8392535,59,trail,
Dixon Trail,38.7248217,-104.8545899,59,trail,
Mason Creek Trail,39.5112434,-105.3688527,46,trail,
Davis Ponds Trail,39.4995063,-105.3836638,46,trail,
Scout Line Trail,39.5124553,-105.401689,46,trail,
Davis Ponds Trail,39.4984403,-105.3854591,46,trail,
Staunton Rocks Climbing Access,39.5145978,-105.3971819,46,trail,
Painter's Pause Trail,39.6803525,-105.3667236,39,trail,
Sleepy South Trail,39.6593876,-105.3623599,39,trail,
Noble Meadow Trail,39.6816604,-105.3700134,39,trail,
Painter's Pause Trail,39.6663311,-105.3590083,39,trail,
Gudy Gaskill Trail,39.7365047,-105.3001587,38,trail,
Mule Deer Trail,39.8499135,-105.4451934,38,trail,
Lower Fish Creek Trail,40.4849232,-106.8227062,14,trail,
High Line Canal Trail (Unpaved),39.6639629,-104.9038807,104,trail,
Goldsmith Gulch Trail,39.6620701,-104.9044689,104,trail,
Goldsmith Gulch Trail,39.664004,-104.9047125,104,trail,
Windsor Lake Path,39.6982078,-104.8814713,104,trail,
Ridgegate Trail,39.5232831,-104.8828661,51,trail,
River Trail,40.2958106,-105.846284,18,trail,
Northeast Detour,40.5646713,-105.0783659,19,trail,
Spruce Mountain Trail,39.1659527,-104.8782177,51,trail,
Augusta Mine,38.9643724,-107.0923579,55,trail,
Hermosa Creek Trail,37.5463339,-107.943798,74,trail,
Unofficial Use Trail (no bikes or motorized),38.6800307,-106.1741883,56,trail,
Mason Creek Trail,39.4945833,-105.3806809,46,trail,
Horse Trail,39.4943026,-105.380138,46,trail,
Mason Creek Trail,39.5001164,-105.3735851,46,trail,
Horse Trail,39.4944857,-105.381198,46,trail,
Border Line Trail,39.5206666,-105.3988134,46,trail,
Point Lookout Trail 445,38.8408192,-106.8673041,55,trail,
Doctor Park Trail,38.764589,-106.739027,55,trail,
Sidewinder Trail,38.6802073,-107.8894564,64,trail,
Sunset Rocks Trail,38.5966917,-107.8610916,64,trail,
Village to Village,39.6179557,-106.5638841,45,trail,
Village to Village,39.6180884,-106.5641058,45,trail,
Village to Village,39.6219886,-106.5625427,45,trail,
Bluffs Loop,40.4815725,-106.8348433,131,trail,
Pronghorn Loop,40.9722426,-105.0686898,9,trail,
Pronghorn Loop,40.9620948,-105.0764018,9,trail,
Midland Trail,39.5125843,-107.3192282,43,trail,
Loop Trail,39.6216498,-105.0006136,391,trail,
Loop Trail,39.6216388,-105.0027437,391,trail,
Loop Trail,39.6215143,-105.0015815,391,trail,
Loop Trail,39.6218447,-105.0007581,391,trail,
Loop Trail,39.6224181,-105.0012239,391,trail,
Loop Trail,39.6223677,-105.0059649,391,trail,
Loop Trail,39.6211095,-105.0040915,391,trail,
Loop Trail,39.6205961,-105.0059715,391,trail,
Loop Trail,39.6231305,-105.0036904,391,trail,
West Maroon Portal Trail,39.1007563,-106.940068,43,trail,
Continental Divide Trail,37.0057958,-106.4522293,81,trail,
Continental Divide NST,37.4984292,-106.8439949,78,trail,
Continental Divide NST,37.4961461,-106.8114945,78,trail,
Continental Divide NST,37.5074066,-106.8763866,76,trail,
Continental Divide NST,37.5618341,-106.893491,78,trail,
Continental Divide NST,37.5141108,-106.8766146,76,trail,
Continental Divide NST,37.5348257,-106.8793973,76,trail,
Continental Divide NST,37.5469985,-106.879439,76,trail,
Archuleta Trail,37.5310873,-106.8407118,76,trail,
Continental Divide NST,37.5661623,-106.9119822,76,trail,
Continental Divide NST,37.5285592,-106.8760526,76,trail,
Continental Divide NST,37.6185645,-107.1978188,77,trail,
Continental Divide NST,37.6139148,-107.2409875,76,trail,
Continental Divide NST,37.6004753,-107.2209654,76,trail,
Cimarrona Trail,37.5921808,-107.2119278,77,trail,
Rincon la Osa Trail (525),37.6419325,-107.3705244,751,trail,
Continental Divide NST,37.648312,-107.4115799,751,trail,
Rincon La Vaca Trail,37.6710445,-107.3453826,751,trail,
Rincon La Vaca Trail,37.6742923,-107.3731891,751,trail,
Overlook Trail,40.2841755,-106.8640141,15,trail,
Lakeside Trail,40.2770515,-106.8720857,15,trail,
Elk Run Trail,40.2736821,-106.8593288,15,trail,
Tailwater Anglers Trail,40.2879435,-106.8271046,15,trail,
Perimeter Trail,38.0217481,-107.66527,65,trail,
Perimeter Trail (6156),38.0186154,-107.6790425,65,trail,
Portland Trail (238),38.0173877,-107.6618911,65,trail,
Dallas Trail #200,38.055618,-107.7243021,65,trail,
Surprise Trail,39.8211916,-106.3040482,371,trail,
Fish Creek Trail,40.4753317,-106.6828362,14,trail,
River Walk MUP,38.2670958,-104.6142306,84,trail,
Arroyo Grande,38.801562,-104.8660875,59,trail,
PopCycle Bridge,38.8671823,-104.8284909,110,trail,
Diagonal Trail,38.3101432,-104.7955004,84,trail,
Cathedral Lake Trail,39.0285579,-106.8417522,43,trail,
Cathedral Lake Trail,39.0350744,-106.8248282,43,trail,
Wyoming Trail,40.408456,-106.6318459,14,trail,
Conundrum Creek Trail,39.1016369,-106.8627336,43,trail,
Conundrum Creek Trail,39.0670287,-106.8767381,43,trail,
Conundrum Creek Trail,39.046733,-106.8843737,43,trail,
Conundrum Creek Trail,39.0279765,-106.8867508,43,trail,
Templeton Gap Trail,38.8809369,-104.7991636,110,trail,
Sand Creek Trail,38.8424324,-104.7268914,110,trail,
Boulevard,37.9353912,-107.8661831,70,trail,
Lovell Gulch Trail,39.0195041,-105.0419067,511,trail,
Lovell Gulch Trail,39.0235101,-105.039612,511,trail,
Lovell Gulch Trail,39.0285441,-105.0247793,511,trail,
Lovell Gulch Trail,39.028883,-105.037271,511,trail,
Skyline Trail,39.0092992,-104.8065017,110,trail,
La Deux Réservoirs Trail,39.1177634,-104.9273242,511,trail,
La Deux Réservoirs Trail,39.1145551,-104.9379544,511,trail,
Inlet Trail,39.1152157,-104.9442224,511,trail,
La Deux Réservoirs Trail,39.1109041,-104.9414453,511,trail,
Expo Park Internal Trail,39.7065295,-104.8601146,104,trail,
St. Mary's Glacier Trail,39.8372082,-105.6501839,38,trail,
Bridges,38.8706825,-106.947753,55,trail,
Chicago Basin Trail,37.6334075,-107.6926748,74,trail,
Chicago Basin Trail,37.6170373,-107.606193,75,trail,
Needle Creek Trail (504),37.6054823,-107.6072463,75,trail,
Endlich Mesa Trail (534),37.5893158,-107.6010766,751,trail,
Johnson Creek Trail (821),37.5874299,-107.5684086,751,trail,
Metzger Farm OS,39.9167719,-105.0307337,29,trail,
Shooks Run Trail,38.834694,-104.8133909,118,trail,
Shooks Run Trail,38.8341925,-104.8136416,118,trail,
Big Bluestem Trail,38.7479103,-104.6895065,118,trail,
La Forette Trail,39.0070174,-104.8190881,110,trail,
La Forette Trail,39.0049446,-104.8190126,110,trail,
La Forette Trail,39.0089696,-104.819189,110,trail,
